stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding,vehicle_type
1_162,,Chandler St at Mill,,42.2767681,-71.8529411,,1,,,
1_160,,Chandler St at Dewey,,42.261351,-71.8202129,,1,,,
1_59,,Burncoat St at Monterey,,42.3033681,-71.7895211,,1,,,
1_58,,Burncoat St at Thorndyke,,42.3026761,-71.7894901,,1,,,
1_67,,Burncoat St at Quapoxet,,42.3116901,-71.7890209,,1,,,
1_66,,Burncoat St at  Fairhaven,,42.309218,-71.7890048,,1,,,
1_65,,Burncoat St at Chatam Village,,42.308004,-71.7890266,,1,,,
1_164,,Chandler St at Manhatten,,42.2735437,-71.8496448,,1,,,
1_GraTSt,,Grafton Train/ Station,Comment,42.2468268,-71.685401,,1,,,
1_69,,Burncoat St at Ascadilla,,42.3138238,-71.7894069,,1,,,
1_6055,,Oxford St N. + Rochdale St,,42.2181701,-71.84543,,1,,,
1_68,,Burncoat St at Inwood,,42.3130791,-71.7891854,,1,,,
1_173,,Chandler St at King,,42.2604588,-71.8160351,,1,,,
1_6050,,Pinehurst Ave + Otis St,,42.22323,-71.8471899,,1,,,
1_171,,Chandler St at Mayfield,,42.2622561,-71.8238531,,1,,,
1_170,,Chandler St at Coolidge,,42.2623407,-71.8257448,,1,,,
1_177,,Chandler St at Irving,,42.2601522,-71.8071053,,1,,,
1_176,,Chandler St at Wellington,,42.2605389,-71.80973,,1,,,
1_175,,Chandler St at Piedmont,,42.2605252,-71.8118907,,1,,,
1_174,,Chandler St at Queen,,42.2604986,-71.8138021,,1,,,
1_8001,,Entering Spencer,,42.2314929,-72.027955,,1,,,
1_8000,,Entering Spencer,,42.2560101,-71.954945,,1,,,
1_179,,Chestnut St+ Bowdoin St,,42.26742,-71.8034901,,1,,,
1_178,,Chestnut St + Walnut St,,42.2656618,-71.8039583,,1,,,
1_184,,Clark St + Tacoma St,,42.3120199,-71.7757001,,1,,,
1_182,,Tacoma St + Clark St,,42.3121601,-71.7751701,,1,,,
1_181,,Clark St at Harley,,42.311498,-71.7800161,,1,,,
1_8005,,Fallon at Bond St,,42.2564801,-71.959196,,1,,,
1_84,,Burncoat St at Assumption,,42.313938,-71.7896331,,1,,,
1_187,,Coes St at 51 Coes,,42.2497309,-71.8356551,,1,,,
1_186,,Coes St at Buffum,,42.249446,-71.8378161,,1,,,
1_6060,,Oxford St N. + Auburn St,,42.2147,-71.8460399,,1,,,
1_NorHS,,North High School,Comment,42.2618464,-71.7670472,,1,,,
1_88,,Burncoat St at Chatam Village,,42.3079529,-71.7891079,,1,,,
1_87,,Burncoat St at Fairhaven,,42.309098,-71.7891079,,1,,,
1_86,,Burncoat St at Fales,,42.311736,-71.789156,,1,,,
1_195,,Country Club at hotel entrance,,42.2961449,-71.774826,,1,,,
1_194,,Country Club Blvd. at Lincoln,,42.2950799,-71.7746361,,1,,,
1_6070,,Auburn St + Bryn Mawr Ave,,42.21362,-71.8425198,,1,,,
1_8015,,Spencer Town Hall,,42.2443065,-71.992248,,1,,,
1_BrkFld,,Brookfield Center,Comment,42.2148426,-72.1006973,,1,,,
1_8045,,Spencer Town Hall,,42.2442251,-71.9921611,,1,,,
1_MandO,,Maint and Ops Bldg Quinsig Av,Comment,42.2502169,-71.805975,,1,,,
1_8010,,David Prouty High,,42.251114,-71.9779212,,1,,,
1_EWorc9,,Main St at Armandale,,42.2403861,-71.854911,,1,,,
1_WhiChu,,Church & Linwood St,Comment,42.1104226,-71.6644908,,1,,,
1_WApor,,Worcester Airport,Comment,42.2694638,-71.870234,,1,,,
1_8050,,David Prouty High,,42.250893,-71.9781749,,1,,,
1_SbrCam,,Southbridge and Cambridge,Comment,42.2443875,-71.8106455,,1,,,
1_3606,,Park Ave Opp Townsend St,,42.2647499,-71.8191299,,1,,,
1_3607,,Park Ave + Chandler St,,42.2612301,-71.82089,,1,,,
1_3608,,Park Ave + Parker St,,42.2588599,-71.82214,,1,,,
1_3610,,Park Ave + Mill St,,42.24705,-71.8340399,,1,,,
1_3612,,Park Ave + Townsend St,,42.2648099,-71.81899,,1,,,
1_3613,,Park Ave + Chandler St,,42.26123,-71.8207599,,1,,,
1_3614,,Park Ave + Parker St,,42.2590399,-71.82192,,1,,,
1_FosMT,,Major Taylor BLVD at Foster St,,42.2642281,-71.797898,,1,,,
1_SundOP,,Sunderland Rd OPP Danvers,,42.2415424,-71.7525089,,1,,,
1_3617,,661 Park Ave (meinke),,42.2450801,-71.8358999,,1,,,
1_3619,,Cambridge St. + Price Chopper,,42.2440599,-71.8289799,,1,,,
1_1205,,Plantation St + Notre Dame,,42.28787,-71.7620099,,1,,,
1_1206,,North Lake + 425 North Lake,,42.2943499,-71.75876,,1,,,
1_FshCmb,,Fisherville / Cumberland,Comment,42.176605,-71.6808951,,1,,,
1_3616,,Park Ave + Mill St,,42.2468799,-71.8339702,,1,,,
1_1203,,Plantation St+ North Rd,,42.27915,-71.7649501,,1,,,
1_WHarHo,,Webster Harrington Hosp.,Comment,42.0275081,-71.8502812,,1,,,
1_3624,,Blythewood St at Blyethwood,,42.236243,-71.7645158,,1,,,
1_1204,,Plantation St + North Rd,,42.27864,-71.7650398,,1,,,
1_1200,,North Lake + 425 North Lake,,42.2943501,-71.7588199,,1,,,
1_3621,,Cambridge St + Freeland St,,42.2436999,-71.82459,,1,,,
1_1201,,Plantation at 630 Plantation,,42.2920757,-71.7600903,,1,,,
1_3622,,Cambridge St + Salvation Army,,42.24401,-71.8283799,,1,,,
1_1208,,Goddard Dr at Coppage Dr,,42.2587199,-71.8663999,,1,,,
1_3629,,Main (Southbridge) + Sayles IB,,42.0804751,-72.0430779,,1,,,
1_1209,,Goddard at Lower Parsons Hill,,42.2434301,-71.8561661,,1,,,
1_3620,,Cambridge St + Exeter,,42.24355,-71.8250499,,1,,,
1_Laksid,,Park Ave + Beaver Brook Pkway,Comment,42.24983,-71.83136,,1,,,
1_3627,,Main (Southbridge) + Pine OB,,42.0778583,-72.038543,,1,,,
1_1207,,Lincoln St + 640 Lincoln St,,42.2978,-71.7645401,,1,,,
1_3628,,Southbridge + Hamilton St,,42.0806143,-72.0440289,,1,,,
1_StaHos,,Worc Recov Ctr,Comment,42.2771902,-71.7681052,,1,,,
1_RiceS,,Rice Square,Comment,42.2514184,-71.7818776,,1,,,
1_WRCtr,,Worc Recov Ctr,Comment,42.278416,-71.7695437,,1,,,
1_PleMai,,Pleasant St + Main,Comment,42.2634999,-71.8027501,,1,,,
1_918,,School St at Main,,42.268956,-71.799853,,1,,,
1_649,,Main St at George,,42.2676381,-71.8007581,,1,,,
1_StoSho,,Grafton Stop & Shop,Comment,42.2196166,-71.6974636,,1,,,
1_Webstr,,Davis and Main Webster,Comment,42.049081,-71.8846948,,1,,,
1_8065,,Big Y Plaza,,42.2330712,-72.01353,,1,,,
1_8060,,Big Y Plaza,,42.2328359,-72.0137758,,1,,,
1_246,,Front Street + City Hall,,42.2630845,-71.80168,,1,,,
1_574,,Main St at School St,,42.2686645,-71.8005589,,1,,,
1_LiPlz,,Lincoln Plaza,Comment,42.2928618,-71.776194,,1,,,
1_KelSq,,Kelly Square,Comment,42.2557375,-71.7979962,,1,,,
1_MtCa,,Mount Carmel,,42.2627355,-71.7921458,,1,,,
1_3611,,666 Park Ave,,42.2453199,-71.8357599,,1,,,
1_TatSq,,Tatnuck Square,Comment,42.2786595,-71.8589608,,1,,,
1_3558,,48 Elm St,,42.2652147,-71.8061438,,1,,,
1_CroSt,,Cross Street,Comment,42.1094385,-71.6597836,,1,,,
1_486,,93 June St,,42.2655299,-71.8316701,,1,,,
1_8705,,Court House,,42.2314909,-72.030657,,1,,,
1_6505,,Walmart,,42.1720861,-71.8801761,,1,,,
1_6501,,Entering Oxford,,42.079923,-71.8695112,,1,,,
1_CopDrv,,Coppage Drive,Comment,42.2616238,-71.8701963,,1,,,
1_AMall,,Auburn Mall,Comment,42.2023225,-71.8364231,,1,,,
1_BilSq,,Billings Square,Comment,42.2556196,-71.7853379,,1,,,
1_CrPark,,Crompton Park,Comment,42.2497467,-71.8009762,,1,,,
1_CtryDr,,Century Drive,Comment,42.315718,-71.769231,,1,,,
1_NwtSq,,Newton Square,Comment,42.2690389,-71.8245287,,1,,,
1_9057,,69 Tacoma St,,42.30421,-71.7675799,,1,,,
1_EBrkfd,,East Brookfield,Comment,42.2263156,-72.0502213,,1,,,
1_SpcrCt,,Spencer Center,Comment,42.2439036,-71.9949083,,1,,,
1_MilCtr,,Millbury Center,Comment,42.1914499,-71.7597593,,1,,,
1_9073,,204 Auburn St,,42.2142199,-71.84486,,1,,,
1_9064,,23 Granite St,,42.24707,-71.7892998,,1,,,
1_9062,,24 Holcombe St,,42.2464099,-71.7892301,,1,,,
1_SPlaza,,South Plaza,Comment,42.2473615,-71.7599838,,1,,,
1_MarkBt,,Market Basket,Comment,42.2465938,-71.7255806,,1,,,
1_1155,,100 Century,,42.3140474,-71.7699643,,1,,,
1_Hub,,Central Hub,Comment,42.2608983,-71.7966625,,1,,,
1_572,,Mechanic Hall,,42.2655629,-71.801243,,1,,,
1_7505,,Boat Dealership,,42.2425949,-71.8678901,,1,,,
1_SpDPW,,Spencer DPW,Comment,42.2378636,-72.0096113,,1,,,
1_James,,70 James St,,42.232425,-71.8496398,,1,,,
1_6000,,Entering Auburn,,42.230183,-71.8198374,,1,,,
1_115,,32 Canterbury St,,42.2500115,-71.8126499,,1,,,
1_SburyH,,Seabury Heights,Comment,42.2722711,-71.7815499,,1,,,
1_lakcom,,Lakeway Commons,Comment,42.2762973,-71.747256,,1,,,
1_198,,Country Club at 132 CC Blvd,,42.2999351,-71.7767898,,1,,,
1_197,,Country Club at 126 CC Blvd,,42.2992909,-71.7762579,,1,,,
1_196,,Country Club at 52 CC Blvd,,42.297566,-71.7750249,,1,,,
1_Oxfrd,,Oxford Center,Comment,42.1180634,-71.8645965,,1,,,
1_94,,Burncoat St at Thorndyke,,42.3022401,-71.7895759,,1,,,
1_93,,Burncoat St at Monterey,,42.3030501,-71.789608,,1,,,
1_90,,Burncoat St at Devens,,42.305713,-71.78933,,1,,,
1_199,,Country Club at Rec Center,,42.301835,-71.7763051,,1,,,
1_SenCtr,,Senior Center,Comment,42.12266,-71.64842,,1,,,
1_99,,Burncoat St at Clearview,,42.295978,-71.7899751,,1,,,
1_98,,Burncoat St at Randolph,,42.2965731,-71.7898398,,1,,,
1_96,,Burncoat St at Rexame,,42.2999111,-71.7894981,,1,,,
1_BctMid,,Burncoat Middle School,,42.2965101,-71.7897431,,1,,,
1_8035,,W Main St at Dewey,,42.2345051,-72.0120359,,1,,,
1_JulioD,,Julio Drive Shrewsbury,Comment,42.2918334,-71.7031324,,1,,,
1_8025,,Big Y Plaza,,42.2347909,-72.0117429,,1,,,
1_1232,,Summer St at Kendall,,42.2737011,-71.7967211,,1,,,
1_1233,,James St + Genesee St,,42.2346101,-71.84981,,1,,,
1_GBVCom,,GBV Community Center,Comment,42.3026781,-71.7662068,,1,,,
1_8055,,Fallon Medical,,42.2564336,-71.959018,,1,,,
1_813,,Pleasant St + Ashland St,,42.2639099,-71.8076302,,1,,,
1_812,,Pleasant St + Linden St,,42.2638199,-71.8063498,,1,,,
1_STNHil,,St. Nicholas Ave at Hilda,,42.3044175,-71.7768845,,1,,,
1_810,,Pleasant St + Copley Rd,,42.2657901,-71.8230701,,1,,,
1_AutWod,,Autumn Woods Apts,Comment,42.2231782,-71.8048241,,1,,,
1_815,,Pleasant St + Fruit St,,42.2640899,-71.8114498,,1,,,
1_GraHS,,Grafton High School,Comment,42.2111449,-71.6920431,,1,,,
1_814,,Pleasant St + West St,,42.2640099,-71.80915,,1,,,
1_819,,Pleasant St + Hudson St,,42.2633899,-71.8180701,,1,,,
1_817,,Pleasant St + Russell St,,42.26369,-71.8150401,,1,,,
1_4505,,Boston Trpk at Quinsigamond st,,42.2742902,-71.7527795,,1,,,
1_816,,Pleasant St + Merrick St,,42.26386,-71.81403,,1,,,
1_1007,,Stafford St + Varnum St,,42.23885,-71.84456,,1,,,
1_1008,,Stafford St + Heard St,,42.23979,-71.84296,,1,,,
1_1253,,Chandler St at Annisquam St,,42.275553,-71.8516699,,1,,,
1_1011,,Stafford St + Webster Sq,,42.24334,-71.8380701,,1,,,
1_821,,Pleasant St + Federal Pl,,42.2642901,-71.8205598,,1,,,
1_1001,,Stafford St + Grandview St,,42.2359999,-71.84973,,1,,,
1_1004,,Stafford St + Eureka St,,42.23669,-71.84828,,1,,,
1_1005,,Stafford St + Henshaw St,,42.2375101,-71.84689,,1,,,
1_4515,,Boston Trpk at Svenson Rd,,42.2750909,-71.7443411,,1,,,
1_826,,Pleasant St + Intervale Rd,,42.2726799,-71.8306101,,1,,,
1_824,,Pleasant St + Greenleaf St,,42.2706279,-71.827786,,1,,,
1_4510,,White City Plaza,,42.2745978,-71.7501419,,1,,,
1_3640,,Harding St + Endicott St,,42.2507135,-71.8006762,,1,,,
1_185,,Clark St at Harley,,42.3115299,-71.779755,,1,,,
1_565,,Lovell St at Maywood,,42.254175,-71.832548,,1,,,
1_909,,Queen St at Chandler,,42.2604679,-71.8135298,,1,,,
1_1212,,Goddard Dr at 156,,42.2576,-71.8660609,,1,,,
1_3639,,Foster St + Norwich St,,42.2645901,-71.8004601,,1,,,
1_1217,,Southbridge St at 982,,42.232955,-71.81841,,1,,,
1_Summit,,West Boylston St + Vendora Rd,,42.3232595,-71.7939026,,1,,,
1_3634,,Sunderland Rd OPP Atlas St,,42.24111,-71.75083,,1,,,
1_BctHig,,Burncoat High School,,42.2989611,-71.7895565,,1,,,
1_UMASS,,UMASS Medical Center,Comment,42.2757887,-71.762127,,1,,,
1_1210,,Goddard at Lower Parsons Hill,,42.2436531,-71.856096,,1,,,
1_3637,,Sunderland Rd + Atlas St,,42.24119,-71.7505398,,1,,,
1_3636,,Sunderland Rd + Lake Ave,,42.24103,-71.7487199,,1,,,
1_1219,,Southbridge St + Old DMV,,42.2594999,-71.8036699,,1,,,
1_3635,,Sunderland + Southwest Plaza,,42.2408612,-71.7488237,,1,,,
1_1227,,Mountain St East + Biar Ln,,42.3177701,-71.77575,,1,,,
1_1,,Bailey St + Asabet Ln,,42.279702,-71.876512,,1,,,
1_1228,,Southbridge St at Hope Ave,,42.2309931,-71.8192449,,1,,,
1_1230,,Southbridge St at Hope Ave,,42.2310299,-71.8193311,,1,,,
1_3,,Belmont St at 290 ramp west,,42.2715801,-71.7962528,,1,,,
1_1225,,Tacoma St + New Vista Ln,,42.30634,-71.7723499,,1,,,
1_2,,Bailey St + Airport Rd,,42.2801401,-71.8744,,1,,,
1_1226,,Mountain East + Quinapoxet Ln,,42.3203585,-71.784932,,1,,,
1_6,,Belmont St at Elizabeth,,42.272216,-71.7906705,,1,,,
1_1223,,Tacoma St + Constitution Ave,,42.3075699,-71.77507,,1,,,
1_4,,Belmont St at 290 ramp east,,42.271921,-71.7936528,,1,,,
1_1224,,Tacoma St + Chino Ave,,42.3065599,-71.7734699,,1,,,
1_9,,Belmont St at Everard,,42.2726197,-71.7870173,,1,,,
1_3642,,Harding St + Lafayette St,,42.252888,-71.7995159,,1,,,
1_8,,Belmont St at Merrifield,,42.2724094,-71.7889261,,1,,,
1_7,,Belmont St at Eastern,,42.272358,-71.789728,,1,,,
1_3647,,Millbury St + Lafayette St,,42.2529501,-71.7990399,,1,,,
1_3646,,Millbury St + Endicott St,,42.2511775,-71.8001082,,1,,,
1_3644,,Millbury St + Ashmont Ave,,42.2484801,-71.80127,,1,,,
1_3643,,Ashmont Ave + Harding St,,42.2483868,-71.8017055,,1,,,
1_1000,,Stafford St + Eureka St,,42.2366399,-71.8486401,,1,,,
1_809,,Plantation St + Notre Dame,,42.2882501,-71.7619899,,1,,,
1_808,,Plantation +  630 Plantation,,42.2921399,-71.7602502,,1,,,
1_1229,,Southbridge St at 982,,42.2331806,-71.818546,,1,,,
1_1022,,Tacoma St + Pasadena PKWY,,42.3015,-71.7651399,,1,,,
1_4530,,Maple Ave at Oak,,42.2857009,-71.7278662,,1,,,
1_829,,Pleasant St + Kenilworth Rd,,42.2769099,-71.8363901,,1,,,
1_827,,Pleasant St + Lenox St,,42.2748601,-71.83313,,1,,,
1_1014,,Summer St and Hampton Inn,,42.2670524,-71.7958183,,1,,,
1_1260,,Park Ave + Coes St,,42.2488501,-71.8323502,,1,,,
1_1263,,Vernon St at Dorchester St,,42.2514559,-71.7953701,,1,,,
1_1021,,Tacoma St at Pasadena 1,,42.3042111,-71.7675711,,1,,,
1_832,,Pleasant St + Moore Ave,,42.2774901,-71.8415898,,1,,,
1_831,,Pleasant St + Guild Rd,,42.2773499,-71.84007,,1,,,
1_1013,,Summer St and East Central St,,42.26705,-71.7955931,,1,,,
1_830,,Pleasant St + Flagg St,,42.2774099,-71.8382702,,1,,,
1_836,,Pleasant St + Chesterfield Rd,,42.2783401,-71.8488,,1,,,
1_FairPl,,Fair Plaza Rt 20,Comment,42.2132971,-71.795808,,1,,,
1_LksidB,,Park Ave + Beaver Brook Pkway,Comment,42.2501901,-71.8310598,,1,,,
1_835,,Pleasant St + Wrentham Rd,,42.27876,-71.84646,,1,,,
1_4540,,Maple Ave at Main St,,42.2959529,-71.7159448,,1,,,
1_PkPlsn,,Park Ave and Pleasant St,Comment,42.263575,-71.8192651,,1,,,
1_838,,Pleasant St + Pomona Rd,,42.2781401,-71.8521499,,1,,,
1_4525,,Maple Ave at Commonwealth,,42.2827301,-71.7327461,,1,,,
1_1027,,Tacoma St at Cho,,42.3066261,-71.7735231,,1,,,
1_1028,,Tacoma St + Constitution Ave,,42.3072001,-71.7745102,,1,,,
1_1029,,Tacoma St + 67 Tacoma,,42.3049901,-71.76808,,1,,,
1_1270,,Plantation + Plantation Towers,,42.2837201,-71.7626598,,1,,,
1_840,,Pleasant St + Baxter St,,42.2801899,-71.86894,,1,,,
1_1268,,Shrewsbury St at Waite St,,42.2673661,-71.7827979,,1,,,
1_1026,,Tacoma St + Constitution,,42.30625,-71.7705898,,1,,,
1_1269,,Plantation St + Winco Rd,,42.2835301,-71.76265,,1,,,
1_600,,Main St + May St,,42.2543999,-71.81473,,1,,,
1_1266,,Summer St at Kendall St,,42.273705,-71.7968639,,1,,,
1_1024,,Tacoma St + Great Brook Valley,,42.3050699,-71.76823,,1,,,
1_1025,,Tacoma St + 134  Tacoma St,,42.3062101,-71.7703899,,1,,,
1_843,,1341 Pleasant St,,42.2809901,-71.8748401,,1,,,
1_601,,Main St + Claremont St,,42.25362,-71.8160099,,1,,,
1_1265,,Brooks St at Higgins St,,42.3193868,-71.8007779,,1,,,
1_842,,Pleasant St + Edwidge St,,42.2805899,-71.8722999,,1,,,
1_605,,Main St + Beaver St,,42.2492799,-71.82404,,1,,,
1_4535,,Maple Ave at Brightside Ave,,42.290938,-71.7214609,,1,,,
1_603,,Main St + Hawthorne St,,42.25138,-71.8201699,,1,,,
1_602,,Main St + Norwood St,,42.2524601,-71.8181598,,1,,,
1_849,,Pleasant St + Prouty Ln,,42.2802,-71.8693799,,1,,,
1_607,,Main St + Marble St,,42.2476599,-71.8270598,,1,,,
1_848,,Pleasant St at Rockwood,,42.280568,-71.8708611,,1,,,
1_847,,Pleasant + Kensington Heights,,42.276,-71.83495,,1,,,
1_1044,,Upland St at Harwich,,42.2236464,-71.8008262,,1,,,
1_4550,,Main St at Summer St,,42.2964455,-71.7095488,,1,,,
1_609,,Main St + Cambridge St,,42.2454599,-71.8314101,,1,,,
1_608,,Main St + Lucian St,,42.24669,-71.8288001,,1,,,
1_1040,,36 Upland Garden,,42.2215507,-71.8035884,,1,,,
1_UMMem,,UMASS Memorial Hospital,Comment,42.2720954,-71.7922778,,1,,,
1_1041,,22 Upland Garden,,42.2225503,-71.804006,,1,,,
1_1043,,Upland St at 65 Upland,,42.2241308,-71.8027584,,1,,,
1_851,,Pleasant St + Mill St,,42.2779901,-71.8511301,,1,,,
1_1037,,Upland St at Mallard,,42.2234122,-71.7996046,,1,,,
1_1038,,Upland St at Upland Garden,,42.2241612,-71.8046139,,1,,,
1_1039,,48 Upland Garden,,42.2206222,-71.8033638,,1,,,
1_611,,Main St + Tirrell St,,42.2468799,-71.8282799,,1,,,
1_1035,,36 Upland Garden,,42.221562,-71.8038577,,1,,,
1_852,,Pleasant St + Howe Ave,,42.2780599,-71.85019,,1,,,
1_1036,,Upland St at Emmanuel,,42.2236791,-71.7972374,,1,,,
1_854,,Pleasant St + Cardinal Rd,,42.2785799,-71.8472,,1,,,
1_612,,Main St + Lowell St,,42.2476399,-71.8268901,,1,,,
1_1034,,48 Upland Garden,,42.2205641,-71.8036178,,1,,,
1_853,,Pleasant St + Chesterfield Rd,,42.2783799,-71.84838,,1,,,
1_615,,Main St + Gardner St,,42.2521299,-71.8185501,,1,,,
1_4545,,Main St at Grafton St,,42.2966361,-71.7133951,,1,,,
1_856,,Pleasant St + Moore Ave,,42.2774706,-71.8420114,,1,,,
1_614,,Main St + Wyman St,,42.25139,-71.8199299,,1,,,
1_859,,Pleasant St + Kenilworth Rd,,42.27687,-71.8364966,,1,,,
1_617,,Main St + Lagrange St,,42.2563499,-71.81071,,1,,,
1_616,,Main St + Ripley St,,42.2533599,-71.8162499,,1,,,
1_857,,Pleasant St + May St,,42.2772656,-71.8398726,,1,,,
1_1052,,Upsala St at Esther,,42.241785,-71.793463,,1,,,
1_1053,,Upsala St at Stockton,,42.2421009,-71.7948718,,1,,,
1_4560,,Main St at South St,,42.2955252,-71.7035529,,1,,,
1_619,,Main St + Ionic Ave,,42.2588,-71.8061699,,1,,,
1_861,,Pleasant St + St Elmo St,,42.2735499,-71.8314,,1,,,
1_1049,,Upsala St at Esther,,42.2416464,-71.7935773,,1,,,
1_860,,Pleasant St + Lenox St,,42.2750558,-71.8335634,,1,,,
1_1050,,Upsala St at Providence,,42.2412363,-71.7916277,,1,,,
1_622,,Main St at Leicester Line,,42.240625,-71.863336,,1,,,
1_1046,,Upland St at Mallard,,42.2233106,-71.7996156,,1,,,
1_862,,Pleasant St + Howland Terr,,42.27141,-71.82945,,1,,,
1_GBVP,,Great Brook Valley Pool,Comment,42.3106453,-71.7756674,,1,,,
1_WSU,,Worcester State University,Comment,42.267886,-71.8405164,,1,,,
1_865,,Pleasant St + Copley Rd,,42.2661101,-71.8234399,,1,,,
1_1045,,Upland St at Emmanuel,,42.2235438,-71.7972392,,1,,,
1_864,,Pleasant St + June St,,42.2699753,-71.8259005,,1,,,
1_625,,Main St at Ludlow,,42.2397259,-71.856246,,1,,,
1_4555,,Main St at Francis St,,42.2960871,-71.7060729,,1,,,
1_866,,Pleasant St + Norman Ave,,42.2650757,-71.822219,,1,,,
1_624,,Main St at Gould Hill,,42.2403379,-71.8605301,,1,,,
1_629,,Main St at Eureka,,42.24134,-71.84946,,1,,,
1_628,,Main St at Grandview,,42.240966,-71.8515731,,1,,,
1_627,,Main St at Stearns,,42.2406799,-71.8535852,,1,,,
1_868,,Pleasant St + Abbott St,,42.2641054,-71.8203931,,1,,,
1_1064,,Vernon St at Windham,,42.244925,-71.7959981,,1,,,
1_3002,,Major Taylor at DCU Out,,42.2664793,-71.7979019,,1,,,
1_1066,,Vernon St at Cargill,,42.243668,-71.796896,,1,,,
1_6510,,Southbridge St at Liecester,,42.1632181,-71.8865409,,1,,,
1_870,,Pleasant St + Mason St,,42.26334,-71.8178199,,1,,,
1_1060,,Vernon St at Alpine,,42.248221,-71.7947258,,1,,,
1_1061,,Vernon St at View,,42.24703,-71.794783,,1,,,
1_1063,,Vernon St at Euclid,,42.2455681,-71.7954809,,1,,,
1_1059,,Vernon St at Seymour,,42.2491281,-71.7947511,,1,,,
1_872,,Pleasant St + Russell St,,42.2637182,-71.8143389,,1,,,
1_630,,Main St at Henshaw,,42.2416261,-71.848108,,1,,,
1_871,,Pleasant St + Bellevue St,,42.26342,-71.8162401,,1,,,
1_1057,,Vernon St at Richland,,42.2511377,-71.7953169,,1,,,
1_874,,Pleasant St + Hawley St,,42.26403,-71.812,,1,,,
1_1058,,Vernon St at Suffield,,42.2501529,-71.7948781,,1,,,
1_631,,Main St at Blaine,,42.2419599,-71.846638,,1,,,
1_635,,Main St at Montague,,42.243478,-71.839725,,1,,,
1_876,,Pleasant St + Oxford St,,42.2638501,-71.8074601,,1,,,
1_1056,,Vernon St at Pattison,,42.2525074,-71.7962183,,1,,,
1_633,,Main St at Curtis 1,,42.2425001,-71.8441512,,1,,,
1_637,,Main St + Curtis St I,,42.24483,-71.8343601,,1,,,
1_878,,Pleasant St + Chestnut St,,42.26364,-71.8047998,,1,,,
1_636,,Main St at Arbor Vitae,,42.24424,-71.8372849,,1,,,
1_877,,Pleasant St + Irving St,,42.2637601,-71.80624,,1,,,
1_4585,,Main St at Holman St,,42.296228,-71.706303,,1,,,
1_8700,,Entering East Brookfield,,42.2315901,-72.0281529,,1,,,
1_6520,,Main St at Plantation,,42.1452809,-71.8659032,,1,,,
1_4580,,South St at Main St,,42.2951581,-71.7033009,,1,,,
1_3010,,Park Ave + Salisbury St,,42.2785199,-71.80857,,1,,,
1_3011,,Park Ave+ Rumford,,42.27916,-71.80841,,1,,,
1_1075,,Vernon St at Suffield,,42.2497631,-71.7947349,,1,,,
1_1077,,Vernon St at Pattison,,42.2524499,-71.796055,,1,,,
1_640,,Main St + Arena Plaza,,42.2457643,-71.8305293,,1,,,
1_881,,Pleasant St Opp Edwidge St,,42.2804299,-71.8725399,,1,,,
1_1071,,Vernon St at Syme,,42.2462831,-71.7948859,,1,,,
1_1072,,Vernon St at Spurr,,42.2477759,-71.7946548,,1,,,
1_643,,Main St + Hammond St,,42.2542899,-71.8147399,,1,,,
1_1069,,Vernon St at Windham,,42.2447181,-71.7960861,,1,,,
1_641,,Main St + Freeland St,,42.2483499,-71.8255701,,1,,,
1_882,,Pleasant St + Hawden Ln,,42.2719752,-71.8301801,,1,,,
1_402,,Hamilton St + Commonwealth Ave,,42.2591637,-71.7649955,,1,,,
1_3004,,MAJ Taylor at Thomas Out,,42.268085,-71.7982812,,1,,,
1_1068,,Vernon St at Ames,,42.2434281,-71.7968381,,1,,,
1_885,,Providence St + Millbury St,,42.238,-71.79221,,1,,,
1_888,,Providence St + Jefferson St,,42.2534099,-71.7927501,,1,,,
1_646,,Main St + Hermon St,,42.25772,-71.8081401,,1,,,
1_404,,Hamilton St + Boston Ave,,42.2588771,-71.7621304,,1,,,
1_644,,Main St + Benefit St,,42.25545,-71.8124502,,1,,,
1_6515,,Main St at Old Worcester,,42.150963,-71.8729829,,1,,,
1_406,,Hamilton St + Coburn Ave,,42.2595201,-71.75916,,1,,,
1_889,,Providence St + Pattison St,,42.2523101,-71.7926702,,1,,,
1_647,,Main St + Old DMV,,42.2598599,-71.8047401,,1,,,
1_4590,,Main St at Job Cushing Rd,,42.2965872,-71.7098825,,1,,,
1_1080,,West Boylston St Neponset St,,42.2989901,-71.8020701,,1,,,
1_409,,Hamilton St + Warner Ave,,42.2565359,-71.7731954,,1,,,
1_407,,Hamilton + Park Road Entrance,,42.2599601,-71.7557399,,1,,,
1_1087,,West Boylston St + Fales St,,42.3104073,-71.7981914,,1,,,
1_1088,,West Boylston St + Randall St,,42.3114301,-71.7978399,,1,,,
1_4595,,Main St at Boyleston St,,42.2967271,-71.713819,,1,,,
1_GrConc,,Grove St at Concord,,42.2737965,-71.8004004,,1,,,
1_1083,,West Boylston St + Bourne St,,42.3019199,-71.8001698,,1,,,
1_1084,,West Boylston St + New Bond St,,42.3051199,-71.80049,,1,,,
1_1085,,West Boylston St + Airlie St,,42.30791,-71.7990499,,1,,,
1_1086,,West Boylston St + Fairhaven,,42.3096099,-71.7984401,,1,,,
1_652,,Massasoit Rd + Heywood St,,42.2497399,-71.77958,,1,,,
